id,in_moc1,in_moc2,in_moc3,in_qe1,in_qe2,in_qe3,in_qe4,in_p1,in_p2,in_p3,in_v1,in_v2,in_v3,in_a1,in_a2,in_a3,in_j1,in_j2,in_j3,in_s1,in_s2,in_s3,in_yaw1,in_yaw2,in_yaw3,in_estop,in_ack,tx_i161,tx_i162,tx_i163,tx_i164,tx_i165,tx_i166,tx_i167,tx_i168,tx_i169,tx_i1610,tx_i1611,tx_i1612,tx_i1613,tx_i1614,tx_i1615,tx_i1616,tx_i1617,tx_i1618,tx_i1619,tx_i1620,tx_i1621,tx_q,tx_flags1,tx_flags2,rx_moc1,rx_moc2,rx_moc3,rx_qe1,rx_qe2,rx_qe3,rx_qe4,rx_p1,rx_p2,rx_p3,rx_v1,rx_v2,rx_v3,rx_a1,rx_a2,rx_a3,rx_j1,rx_j2,rx_j3,rx_s1,rx_s2,rx_s3,rx_yaw1,rx_yaw2,rx_yaw3,rx_estop,rx_ack
rand102,-7.9901410238542692,-9.7843343793605175,6.8796812541752157,0.61766913103558485,-0.063429190478174205,-0.47530759560759611,-0.62333319494372741,11.039078671659876,12.948857117749027,-3.8694807830523654,14.189741493491685,-16.359708693108395,10.294655992949171,16.680092656921396,45.523902341022776,0.013337080644391097,-154.71742374574899,-217.42340779427616,-217.10549642633134,1365.6027244834986,2118.4794637425152,-2174.9533243883393,-1.3358797159597813,11.711640480949207,12.808779365895614,0,0,-13091,-16030,11271,18086,21215,-6340,23248,-26803,16866,10931,29834,9,-25348,-32768,-32768,22373,32767,-32768,-10943,19188,2099,3291003735,0,0,-7.9903561510055852,-9.7842341380047007,6.879482406079287,-0.6171616916031315,0.063653448012879033,0.47463331887864146,0.62432595459733919,11.039155247657705,12.949003570665608,-3.8697470015564441,14.189886165959654,-16.359752189703055,10.294503616443373,16.679891354106264,45.524460585345011,0.013733329264198737,-154.71663563951537,-200.0061037018952,-200.0061037018952,1365.5812250129704,2000,-2000.061037018952,-1.3358561967833491,11.711783196508682,12.811670278023621,0,0
rand103,5.973649136315144,14.880026765747381,-2.4987428439004251,0.9073223227142021,-0.26250491706050294,0.32222206504321205,-0.063484738503452751,3.6058175973515381,12.060591698835005,-19.232277492355799,16.953588194250173,-6.4368317705564353,-19.229933772301706,17.291331451254457,-32.602669376821481,8.3959406969825618,63.229119775141555,49.493903131996873,107.32760128508222,-536.04957941607813,1791.9289898570746,-983.91893054862715,3.4622089064123891,1.0563241942203914,54.688470995449407,1,1,9787,24379,-4094,5908,19759,-31509,27776,-10546,-31505,11332,-21366,5502,10359,8109,17584,-8782,29358,-16120,28362,1731,8960,338404818,1,1,5.9736930448316903,14.880214850306711,-2.4988555558946501,0.90712153226842529,-0.26291641570536989,0.32241855189132207,-0.063653448012879033,3.6060670796838283,12.060304574724571,-19.232154301583911,16.953642384105962,-6.4369640186773278,-19.229712820825831,17.291787469100008,-32.602923673207798,8.395641956846827,63.228247932370984,49.494918668172247,107.32749412518693,-536.02710043641468,1791.9248023926511,-983.91674550614948,3.4622638630329297,1.0565507980590227,54.68916898098697,1,1
rand104,-18.127633152674907,-7.1075466299526813,20.232580355305942,-0.83836851607736451,-0.17888994495663874,0.048118466746016691,-0.51266093278273195,-1.3103073516299424,15.846576208444512,19.393059832940938,-15.469192226675435,-20.846331458762755,16.457260799566605,37.905375019553283,-42.890153137548893,11.597244827569069,84.899825306169902,156.6508124397678,-154.94989733371486,847.25138864141366,503.04105521220873,-2101.8042433087307,-0.90632202355379587,11.924670901834435,46.116518683512922,2,0,-29699,-11645,32767,-2147,25962,31773,-25344,-32768,26963,24841,-28108,7600,13910,25665,-25386,13881,8242,-32768,-7424,19537,7555,672626546,2,0,-18.127384258552812,-7.1077608569597457,20,0.83883895826669352,0.17850640855785641,-0.048431971314147088,0.51199512532098346,-1.3104647968993195,15.846430860316783,19.393292031617175,-15.469222083193458,-20.00061037018952,16.457411420026247,37.905514694662315,-42.890713217566457,11.597033600878934,84.902493362224192,156.6515091402936,-154.94857631153295,847.25486007263407,503.06711020233774,-2000.061037018952,-0.90627765739921262,11.924802392651143,46.113467818231754,2,0
rand105,-21.80811755461847,-14.650728443886846,4.7040650343161889,0.76338113139484998,0.53003441630788128,0.14096467629569531,-0.34123558694299772,-15.603527159886983,0.67705599657450044,20.985106270106694,13.839583063112206,-5.9523278548456275,-19.509066513098926,-28.27859026217622,33.128645214082994,-51.387969669576648,137.95519355828006,-89.635451006717133,-59.99599751444083,-734.15363602300908,484.33402834586781,-1443.391637843823,0.89180365124623795,-13.430825989268513,-29.757474019836096,0,1,-32768,-24003,7707,-25564,1109,32767,22674,-9752,-31963,-18532,21711,-32768,22602,-14685,-9829,-12028,7935,-23648,7305,-22004,-4875,939104521,0,1,-20.00061037018952,-14.650715659047211,4.7041230506302076,0.76313412243605838,0.52998414323766674,0.14114460211551438,-0.34179134041698089,-15.603503524887845,0.67690054017761769,20,13.839533677175206,-5.952330088198492,-19.509262367625965,-28.278450880458998,33.129367961668756,-50.0015259254738,137.95587023529771,-89.63286233100375,-59.993285927915281,-734.15326395458851,484.32874538407543,-1443.4034241767631,0.89175084688863793,-13.430585650196845,-29.755546739097262,0,1
rand106,13.86957033662018,0.70842344059895312,9.723425080180375,0.66823407982274885,-0.066966504338880337,-0.73857866016459739,-0.058993767548301913,-10.065942318821964,13.129189163480508,-2.2500633270812651,-18.409996965817566,8.1440148177349201,13.428437421378394,-26.056510619932041,-10.004242826951321,9.1705858090248267,-187.77224627446563,-155.7160904669349,-147.3015156188431,-1420.0107938703643,-1639.2470994464086,243.96429959532693,-0.25196432099301697,13.517796397941231,-39.515337567383774,1,0,22723,1161,15930,-16492,21510,-3686,-30162,13343,22000,-17076,-6556,6010,-30764,-25512,-24133,-23265,-26857,3997,-2064,22147,-6474,2178466347,1,0,13.869441816461684,0.70863979003265476,9.7231971190527062,-0.66836120413522981,0.066420989230830299,0.73847210427057564,0.05950213618595214,-10.066225165562914,13.129062776573992,-2.249824518570513,-18.409985656300545,8.1441694387646102,13.428144169438765,-26.056703390606401,-10.00396740623188,9.1708120975371568,-187.77428510391553,-155.71764275032808,-147.30063783684804,-1420.0262459181492,-1639.2712179937132,243.96496475112156,-0.25196081423383282,13.517868587298196,-39.515366069521164,1,0
rand107,0.11029822095140762,-8.4150128798909698,-1.8027529255526291,0.18471336008236203,0.40011845040267274,-0.89320806658994101,-0.089249930157435833,6.8341312272307366,16.487525667626294,7.7622442864924759,-0.077418926053015369,13.869075689268568,3.0342475919171683,-50.343681899728296,39.140151278790611,-53.315898612766702,-140.0287898219016,173.92660948873257,-9.8982175850314071,835.34977694573149,261.9467966354178,29.819971091720944,-1.8095260765164238,20.704339357497904,-91.557535157329667,2,1,181,-13787,-2954,11197,27012,12717,-127,22722,4971,-32768,25650,-32768,-22942,28495,-1622,13686,4292,489,-14823,32767,-15000,2545122880,2,1,0.11047700430310983,-8.4151738029114664,-1.8030335398419142,-0.18404149099375894,-0.39990970599395737,0.89350872935082626,0.088561318974440389,6.8343150120548115,16.487319559312724,7.7620777001251255,-0.077517014069032872,13.868831446272164,3.0341502121036408,-50.0015259254738,39.139988402966402,-50.0015259254738,-140.03112887966552,173.924985503708,-9.9002044740134885,835.35264137699517,261.9708853419599,29.847102267525255,-1.8095034638508256,20,-91.555528427991575,2,1
rand108,0.79815860586881637,20.538611181559265,-13.252585210785933,-0.22260418099927406,0.46570737503517406,-0.20998909428742632,-0.83034245930208617,-14.277605651027915,-11.617620640827639,4.6818331520864831,8.9263418649402499,-15.031489696645568,-17.262097271855094,-46.066994812107765,29.224356943345661,42.295018374434683,-166.31433108998104,209.53188885969925,-53.452693488534202,1715.1351106650936,1276.9634579121398,1096.4429381250161,4.3430187205206234,12.75041166274748,131.29676877745518,0,0,1308,32767,-21712,-23392,-19034,7670,14624,-24627,-28281,-30190,19152,27718,-27248,32767,-8757,28100,20921,17964,32767,20890,21511,3927096984,0,0,0.79836420789208651,20,-13.252357554857021,0.22278706804507661,-0.46633069522478765,0.21033313256429592,0.82985636007006347,-14.277779473250526,-11.617786187322611,4.6815393536179695,8.9260536515396591,-15.031586657307656,-17.261879329813532,-46.06769005401776,29.224524674214912,42.295602282784508,-166.31366924039429,200,-53.450117496261484,1715.1402325510421,1276.9554734946746,1096.4690084536271,4,12.750633259071627,131.29673146763511,0,0
rand109,-4.8205073055209855,5.7736907540617199,-16.457801118251872,0.32794409797108864,0.62574739612967045,0.68001956945174957,-0.19612814689769401,-18.649477205445596,17.229857579857097,6.4246759596575256,16.639415598766227,20.292748331827177,14.043888091163382,45.733340454347875,-51.35499360884031,-20.627898272646455,106.27178183541713,190.68854427667875,7.734295469426371,2184.8746102355844,-814.44059254576496,962.86470363700744,1.0609243540518654,21.524281908745955,-154.13866960564957,1,1,-7898,9459,-26964,-30554,28229,10526,27261,32767,23009,29971,-32768,-13518,17411,31241,1267,32767,-13343,15775,8691,32767,-25253,2933854578,1,1,-4.8207037568285163,5.7734916226691491,-16.458021790215767,0.32795363432722457,0.6254643152569852,0.68016935497438025,-0.1964954264745396,-18.649250770592364,17.230140079958495,6.4247566148869293,16.639301736503189,20,14.044007690664388,45.733512375255593,-50.0015259254738,-20.627460554826502,106.27155369731743,190.68575090792567,7.7333903012176881,2000,-814.41694387646112,962.85897396771145,1.0609454634235664,20,-154.13678395947142,1,1
rand110,-19.766250503519188,10.34192521979247,14.488930251865302,0.15977423929554721,-0.96300867333832141,0.13659941173591586,0.16860334589235457,16.588384824057581,14.337631768224941,10.396000570302215,-2.8703610951076599,-0.21734076105034283,1.0226608884331196,18.809670156371251,-15.352914155144855,18.278253209085619,83.662054077353503,186.6302468821452,36.104366446898169,469.7793643260693,737.901203629414,-2122.8916604622573,0.58789960169627786,-20.49933656226559,210.47641488235442,2,0,-32384,16944,23738,27178,23490,17032,-4703,-356,1675,12327,-10061,11978,13707,30577,5915,7697,12089,-32768,4816,-32768,32767,1490449798,2,0,-19.766228217413861,10.342112491225928,14.488967558824427,-0.15913362003219758,0.96302083682793793,-0.13699329028858748,-0.16882001429502699,16.588641010773035,14.33759575182348,10.395825067903683,-2.870571001312296,-0.2172917874691,1.022370067445906,18.810083315530868,-15.352336191900388,18.277535325174718,83.663441877498698,186.63289284951324,36.103396710104676,469.80193487350078,737.87652211066006,-2000.061037018952,0.58790856654560986,-20.00061037018952,200,2,0
rand111,-15.867073634470456,18.148620839787451,-18.485228954334751,0.37610659918221434,0.46217148559032745,-0.78320446859410764,0.17757281417221651,-3.59217664623913,-1.3745950051869338,-20.298744120794492,4.9464282155851738,-14.806595348330491,1.7177770236563825,-17.75430048135954,9.0810561863398949,45.789667239505135,131.95510254190489,7.4375853965185135,128.28613924738801,1750.4794550648028,2024.4402684069851,130.6556874567859,3.1055888910990705,5.0277376127026434,-129.67151183241123,0,1,-25996,29734,-30285,-5885,-2252,-32768,8104,-24258,2814,-11635,5951,30008,21619,1219,21018,28679,32767,2141,25440,8237,-21245,2399324544,0,1,-15.86718344676046,18.14874721518601,-18.4850611896115,-0.37638560564137163,-0.4621793833978608,0.78316771163907206,-0.17712263794888078,-3.5920285653248696,-1.3745536667989136,-20.00061037018952,4.9464400158696247,-14.806360057374798,1.717581713309122,-17.754142887661367,9.080782494582964,45.789971617786186,131.95593127231666,7.4404126102481154,128.28760643330179,1750.480666524247,2000,130.68025757621999,3.1055635242774744,5.0276192510757776,-129.67314676351208,0,1
rand112,-10.949832158104474,-1.2689181556380329,-3.5393668750423823,-0.20807441499193094,0.49783105234095382,0.0027820816171636275,-0.84193915526761176,-12.763649624005772,20.248828925496767,-4.9156094946067528,-10.659508836726502,-14.49517606671232,-8.8052742214697997,-45.207768596509815,-11.404849067269442,-31.43737830955105,122.78264977724109,137.39100927378365,-46.916963757908128,366.58718917977694,325.51272459034408,-2154.977755251256,-1.664068358317913,-8.4770367275425826,32.816003547778159,1,0,-17940,-2079,-5799,-20911,32767,-8053,-17464,-23748,-14426,-29626,-7474,-20602,20116,22509,-7687,6006,5333,-32768,-13632,-13888,5376,3915538942,1,0,-10.950041199987792,-1.2689596240119632,-3.5395367290261546,0.20756559134634467,-0.49815741923122719,-0.0027675412179512622,0.84187175488285182,-12.763451033051545,20,-4.9153111362041075,-10.6595049897763,-14.495071260719627,-8.8052003540147101,-45.207068086794642,-11.40476699118015,-31.437116611224706,122.78206732383191,137.38822595904415,-46.919156468398086,366.58833582567826,325.51042207098607,-2000.061037018952,-1.6641132847071749,-8.4768211920529808,32.813501388592179,1,0
rand113,-18.639540015556072,-3.7720872267381944,-10.755714218570873,0.12302751445798824,-0.22961214658700596,0.31858190120381508,0.91139896041819102,16.82389601104434,-19.008048634842741,-14.054750130313897,-16.664219028690169,2.0398363016257086,15.842515413082127,34.564917909733545,-53.028587173259176,37.559396870913673,51.515704437818428,-166.43312099848328,160.724502305214,278.08633746675594,-241.97092807791321,885.09454783035676,-0.58418575320327326,19.51541729728299,33.228020186829774,2,1,-30538,-6180,-17622,27563,-31142,-23027,-27302,3342,25956,22652,-32768,24614,8440,-27268,26332,4556,-3964,14501,-4786,31973,5444,3851774694,2,1,-18.639484847560045,-3.7720877712332528,-10.75594347972045,0.12315558419883117,-0.22970592108995477,0.31826724006439516,0.91146796751101067,16.823633533738214,-19.008148442030091,-14.054994354075747,-16.664326914273506,2.0398571733756525,15.842768639179662,34.565263832514418,-50.0015259254738,37.559129612109743,51.51524399548326,-166.43574327829828,160.72267830439162,278.08465834528641,-241.95074312570574,885.09781182287054,-0.5842463454084903,19.515366069521164,33.228553117465744,2,1
rand114,9.1244545210580768,-4.7743582094530872,3.093719137561123,-0.84312752309420402,0.044153094113011111,-0.49262324220979747,-0.21097114806529205,-1.7213627129956524,12.622367978176722,-11.311710485848835,-1.7597960772801038,9.8716404745143169,-13.892050118473666,-23.443558659721454,22.703383749809536,-53.858446271962926,-207.44650375541016,121.9236539558822,120.98834993787065,-2095.9204832183923,1874.4317269447349,2014.9197262264863,-3.2928293501248249,6.7983165510120074,14.697589373811851,0,0,14949,-7822,5069,-2820,20680,-18533,-2883,16173,-22760,-15364,14878,-32768,-32768,19975,19822,-32768,30710,32767,-26974,11138,2408,504205976,0,0,9.1244239631336406,-4.774315622425001,3.0939664906765953,0.84328075386040968,-0.044280659487220195,0.49262233679532469,0.21033313256429592,-1.7212439344462416,12.622455519272439,-11.311990722373119,-1.7596972563859981,9.8715170751060519,-13.892025513473921,-23.444318979461045,22.702719199194313,-50.0015259254738,-200.0061037018952,121.92144535660879,120.98757896664327,-2000.061037018952,1874.4468520157475,2000,-3.2928250984221932,6.798303170873135,14.697714163640248,0,0
rand115,14.673519421129594,11.890920262759348,3.1242880375858513,-0.14108251544939343,0.9652962442818307,-0.046274572229895554,0.21484307895485985,16.048962362865268,6.1245208230369848,6.4771280747745958,-6.0619235761614689,5.2587622132199439,14.229870971367454,-6.7400493312972953,43.165910193039508,-53.429670390674133,-210.7479805994538,9.0394314060884895,-203.7293545562496,999.27155495003251,2143.3991236930733,-1973.5656154678973,-0.30413875704629673,-7.4766869933761537,-219.48070457095088,1,1,24040,19481,5119,26294,10034,10612,-9932,8616,23314,-4417,28288,-32768,-32768,1481,-32768,16372,32767,-32334,-2491,-12249,-32768,1504149147,1,1,14.67329935605945,11.890621662038026,3.1244850001525926,-0.14114460211551441,0.96539597276549238,-0.045664430096195835,0.21448444439122286,16.049073763237402,6.1244544816431166,6.4772484511856439,-6.0621967223120823,5.2589495529038359,14.230170598467971,-6.7400128177739802,43.165379802850431,-50.0015259254738,-200.0061037018952,9.039582506790369,-200.0061037018952,999.29807428205208,2000,-1973.5709707937865,-0.30408642841883604,-7.476424451429792,-200.0061037018952,1,1
rand116,-9.8431567036997354,10.318130940062941,-12.98029484826163,-0.29909787952717531,0.42076413141291846,0.60406780813375183,-0.60712444140815514,-4.079535580839778,-8.0257005754915625,7.7039961639827546,12.960184127593106,-10.398473046947093,-0.3722098028188694,15.449970858534158,46.972397241664908,-41.481073533630166,176.40653903985753,-64.032192976189052,154.7794140498134,564.77757803182556,-1475.4300493766232,687.6162636377552,0.77937403979641895,16.195403065066067,168.17747383068775,2,0,-16127,16905,-21266,-6684,-13149,12622,21233,-17036,-610,10125,30783,-27184,28902,-10491,25358,9253,-24173,11266,6384,26534,27553,3984801867,2,0,-9.8434400463881335,10.318308053834651,-12.980132450331126,0.29889445153873634,-0.42066626512859184,-0.60470775612235084,0.60665519853339323,-4.0797143467513051,-8.0257576219977409,7.7040925321207316,12.959990234076967,-10.398266548661763,-0.37232581560716577,15.449995422223578,46.972563859981079,-41.480758079775384,176.40919217505416,-64.033936582537308,154.77767265846737,564.77553636280402,-1475.4478591265602,687.64305551316875,0.77932065797906436,16.195562608722192,168.17529831843012,2,0
rand117,-21.542958071229329,11.826745951920326,-14.142248345889474,-0.14445632129427696,-0.8605861932566391,0.45761093937209912,0.17063412138595366,-3.3458394600739498,-7.7774479283574873,-12.480501836881617,-20.264875091816489,1.1605300494726589,-14.653180207880753,-8.2601134170383226,33.908854602532287,40.251306499432893,-177.40724795499699,20.707220921181211,73.604048129684784,-852.82611994874935,1558.7677978656154,-394.65290230920556,-1.6489945767945542,-14.606529170310855,-45.101768836021428,0,1,-32768,19376,-23170,-5482,-12742,-20447,-32768,1901,-24007,-5413,22222,26378,-29066,3393,12059,-13972,25538,-6466,-13508,-23931,-7389,1719850373,0,1,-20.00061037018952,11.826532792138432,-14.142277291177098,0.14391214333346564,0.86054067437776094,-0.45802807157093389,-0.17020378490400262,-3.3460493789483321,-7.7773369548631246,-12.480239265114292,-20.00061037018952,1.1603137302774134,-14.653157139805291,-8.2598345896786398,33.909115878780483,40.250862147892697,-177.41019928586687,20.709860530411696,73.604541154210025,-852.80922879726552,1558.7633899960326,-394.66536454359567,-1.6489761040070803,-14.606769005401777,-45.100253303628648,0,1
rand118,8.7398005587684651,-11.488564750359789,-15.256161988326854,0.84692802406878742,-0.11532420736673692,-0.49328926037951371,-0.16148979793288981,8.9071754601864708,17.08320231941811,5.087701107522081,-21.088414167377685,11.092195867842317,14.279540436366974,7.8862623192673231,-43.545418442418253,35.2769709438451,41.34865686298626,163.22089735740352,17.599026055703547,-2089.7229886819855,1530.6408360337064,-2141.5081364800253,3.2349963853556361,-12.121843164367625,-44.571510104610901,1,0,14319,-18822,-24995,14593,27988,8335,-32768,18173,23395,5168,-28537,23118,6774,26741,2883,-32768,25077,-32768,26500,-19860,-7302,449999243,1,0,8.7398907437360762,-11.488387707144383,-15.256202887050996,0.84730162559163136,-0.1148529605449774,-0.49262233679532474,-0.16190116125014886,8.9071321756645414,17.08304086428419,5.0874355296487321,-20.00061037018952,11.092257454145939,14.279610583819085,7.8859828485976742,-43.545335245826593,35.276345103305154,41.346476638080993,163.21909237952818,17.596972563859982,-2000.061037018952,1530.6253242591631,-2000.061037018952,3.2349620044557024,-12.121951963866085,-44.569231238746298,1,0
rand119,-19.526497020503484,16.633861102921344,-21.263378700889071,0.82546947594422049,-0.3677400980044776,-0.26875340567945177,0.33337512135689923,-14.347039580327102,14.482157975006496,8.1829273004621417,-19.629446851409451,4.9152102068693537,15.420320856708571,47.85431082441665,17.856405891904199,-42.573907745478905,164.07576613434529,178.01914083512301,2.6348146039863973,820.71663300323337,-1840.8096486504292,0.94584547660923057,4.1451406218860649,10.529719053449348,130.29576497019053,2,1,-31991,27252,-32768,-23505,23727,13406,-32160,8053,25264,31361,11702,-27900,26881,29166,432,13446,-30159,15,32767,17251,21347,258276081,2,1,-19.526352732932523,16.633808404797509,-20.00061037018952,0.82536900069518349,-0.36808298198751788,-0.26845149814127245,0.33348871676312708,-14.346751304666281,14.482253486739708,8.1826227607043673,-19.629505294961394,4.9153111362041075,15.420392468031862,47.854548783837394,17.856379894405958,-42.573320719016081,164.0736106448561,178.02056947538682,2.6367992187261575,820.70375682851648,-1840.8154545731986,0.91555528427991573,4,10.52949613940855,130.2957243568224,2,1
rand120,-14.323328221846873,15.096914185112215,19.506273126010608,0.26270851573621762,-0.6067071572913092,-0.1688466406724935,-0.73101400327544064,-12.008390293702822,17.875583750791552,-11.287801778809904,10.897386530092252,-20.976759301753177,12.131358732372256,-24.865916587592004,-33.031083559519914,4.2277178070896779,-191.93009687114829,-5.5678339465739901,-137.21529925769454,675.65825718760937,349.25209201017213,631.995474817939,0.77666823081344827,11.70291448015154,183.91736406247912,0,0,-23467,24734,31958,-19674,29286,-18493,17854,-32768,19875,-16296,-21647,2771,-31445,-912,-22481,11070,5722,10354,6362,19173,30132,3559840378,0,0,-14.323557237464522,15.096896267586292,19.506210516678365,-0.26291641570536989,0.60609152673132638,0.16882001429502699,0.73145596063642682,-12.008423108615375,17.875301370281075,-11.287575914792322,10.897549363689077,-20.00061037018952,12.131107516708884,-24.866481521042513,-33.03170873134556,4.2283394878994107,-191.93090609454634,-5.5665761284218878,-137.21732230597857,675.67979979857785,349.25382244331189,631.97729422894986,0.77663502914517657,11.702627643665883,183.91674550614948,0,0
rand121,-4.2338203208740994,-13.074104882188031,-9.3710930411190887,-0.019840700853380144,-0.715036323109012,0.65341762754325194,0.24773939379949106,11.424981368326748,-16.775560331717728,-15.04613776174709,-5.6126879687751234,-8.8666052880818089,14.987392262044288,25.032278179102587,-21.227612361452188,53.602795712416516,55.545739072412665,-105.61124636381204,-54.872268607023621,1023.5407168663213,-383.58891226896588,-2082.8713476599596,0.70945750222395465,16.931231399400463,-42.04936004254742,1,1,-6936,-21420,-15353,18718,-27484,-24651,-9196,-14527,24555,16405,-13911,32767,9100,-17303,-8990,16769,-6285,-32768,5812,27739,-6889,1625334093,1,1,-4.2335276345103301,-13.074129459517197,-9.371013519699698,0.019372788525658838,0.7153183967293274,-0.65313972743649795,-0.247694939006638,11.424909207434309,-16.775414288766136,-15.046235541856136,-5.6129642628254039,-8.8668477431562245,14.987640003662221,25.032807397686696,-21.227149266029848,50,55.543687246314889,-105.61235389263588,-54.872280037842948,1023.5297708059938,-383.61766411328472,-2000.061037018952,0.70949430829798277,16.931058687093721,-42.04840235602893,1,1
rand122,-16.556172328575954,19.113149773595836,9.0212804208889317,0.6689116440216144,-0.34331859468593084,-0.092743481355099508,-0.65275431955776031,-16.999415895255083,-3.2697820939185673,11.456502468006251,19.65276172635761,13.542285617213409,16.334427737505234,-6.6914524524620145,-6.9680244365397757,-47.666564030573184,163.21321468074046,-203.76566867847336,158.3751407322076,-161.68336456262108,-1415.0574728995355,599.38290335094393,-3.520198271569436,9.4319868112745073,181.00395404828822,2,0,-27125,31314,14780,-27851,-5357,18770,32198,22187,26762,-4385,-4566,-31238,26740,-32768,25947,-2649,-23184,9820,-28837,15453,29655,277279784,2,0,-16.556291390728475,19.113132114627522,9.0212714011047694,0.66861327215841981,-0.34317511102595649,-0.092712630801367282,-0.65313972743649784,-16.999420148319956,-3.2697531052583391,11.456648457289345,19.652699362163151,13.542283394878995,16.334727011932738,-6.6911832026123843,-6.967375713370159,-47.666859950560017,163.21298867763298,-200.0061037018952,158.37275307473982,-161.68706320383313,-1415.0822473830378,599.38352610858487,-3.520249031037324,9.4320505386516924,181.00527970213935,2,0
rand123,-2.9413989570226802,11.779040385148811,8.6004698738338696,0.2180477503503469,-0.92862595993005859,-0.29168256635855871,-0.070924506298000331,-17.293771221269758,-20.703502873262636,11.877945200693265,-12.577663900377171,-7.5254941041334114,14.435150996294979,21.991159751442606,13.119822230060578,-43.466885861653786,175.55822820951553,-50.060442173138156,9.8509440269126678,-1073.1751802387516,515.24022793117808,-2173.1738447999692,-3.4399524725148258,-11.276581728337421,204.81418678315131,0,1,-4819,19298,14091,-28333,-32768,19460,-20607,-12329,23650,14412,8598,-28486,28763,-8202,1614,-17582,8441,-32768,-28179,-18475,32767,1445678643,0,1,-2.9413739432966093,11.778923917355876,8.6007263405255294,-0.21863575621814971,0.92842242880624359,0.29197559849385818,0.070572301057757192,-17.293618579668568,-20.00061037018952,11.877803888058107,-12.577898495437482,-7.5252540665913878,14.435254982146672,21.991637928403577,13.119907223731193,-43.467513046662802,175.56077761162146,-50.062562944425792,9.8513748588518943,-1073.1528672139652,515.21347697378462,-2000.061037018952,-3.4399243140964995,-11.276589251380962,200,0,1
rand124,12.556717321138581,-7.9060538253087227,-4.7011745005989551,0.010418897163979422,0.81632401610403038,0.066037085295275119,-0.57371216710069672,-6.7575190069902096,1.8459441269167947,11.9688454855798,-20.480341230422106,-5.8395760362044848,19.794110692814233,-28.75890819230392,-0.85647184684199407,25.953926146426959,-138.08308935748551,187.74543174247276,154.85857760813931,-208.81110069075436,-2030.0618784451808,-7.2943029712933871,-2.2942965422274422,-8.8903456601658633,79.134512149870119,1,0,20572,-12953,-7702,-11071,3024,19609,-32768,-9567,32430,-18847,-561,17009,-22623,30759,25371,-3421,-32768,-120,-18794,-14565,12965,1619574881,1,0,12.556535538804285,-7.9061250648518326,-4.7010711996826071,0.011070164871805049,0.81589560606161848,0.066420989230830299,-0.57426480272488689,-6.7574083681752981,1.8457594531083101,11.968749046296578,-20.00061037018952,-5.8394116031373029,19.794305246131778,-28.759117404705954,-0.85604419080172123,25.954466383861813,-138.08404797509689,187.74376659443953,154.85702078310496,-208.8076418347728,-2000.061037018952,-7.3244422742393258,-2.294259468367565,-8.8900418103579817,79.134495071260716,1,0
rand125,11.967436600535065,11.941841168785702,17.875306314608999,0.50716772000081511,-0.7857180790242263,0.18458628925377343,0.30225139520468225,-0.10847079528567827,19.517569716360288,12.069151705850764,-15.203706410383504,12.763342742192547,5.8822487380544572,-39.665294992145171,7.2160449309427346,30.016727528504799,85.591725378896811,-201.67404575502644,-193.29372701748747,-1008.9254081282347,220.8898354951281,318.34937535839811,2.0026612645187396,-11.31292986160042,67.009145009710409,2,1,19607,19565,29286,-178,31977,19773,-24909,20911,9637,-25994,4729,19671,14023,-32768,-31668,-16530,3619,5216,16405,-18535,10978,1226173734,2,1,11.967528305917538,11.941892757957701,17.875301370281075,-0.50784381349405661,0.7856356870806418,-0.18404149099375894,-0.30166199275668759,-0.10864589373455,19.517807550279244,12.068849757377849,-15.203711050752281,12.763451033051545,5.8821375164036986,-39.664906765953553,7.2161015655995362,30.016479995117038,85.592211676381723,-200.0061037018952,-193.29203161717581,-1008.9419232764672,220.89297158726768,318.3690908536027,2.0026245918149357,-11.313211462752159,67.006439405499435,2,1
rand126,4.0364289946528098,-15.399222372538462,2.8136214061560429,0.53676647434233371,-0.80445065809629213,0.20497977462452394,0.15074542349744027,-17.115084989960273,-10.262475472570506,-11.051667613068199,-10.049738158607079,-0.61357875881424206,8.7204324478491948,49.272999215696572,-15.529574513322443,43.213491416559727,136.17869328386723,87.791580076159903,-87.509179869666653,-62.382199492168546,-433.88834085593294,546.67778815755196,1.74594039930306,4.4940536344379982,-147.24391454674827,0,0,6613,-25229,4610,-28040,-16814,-18106,-16465,-1005,14287,32291,-10177,28320,22311,14383,-14337,-1022,-7109,8956,14302,7363,-24124,1204138387,0,0,4.0363780632953885,-15.399029511398663,2.8138065736869411,-0.5369029962825449,0.80438979467541094,-0.20479805012839339,-0.1508309963783438,-17.114780114139226,-10.262764366588335,-11.051362651448104,-10.049745170445876,-0.61342204046754356,8.7203588976714386,49.273659474471266,-15.52934354686117,43.214209418012025,136.17969298379467,87.789544358653529,-87.508774071474349,-62.379833368938264,-433.91216772972808,546.64754173406175,1.7459028901028473,4.4941557054353467,-147.24570451979125,0,0
