id,in_F,in_qd1,in_qd2,in_qd3,in_qd4,in_qr1,in_qr2,in_qr3,in_qr4,in_Om1,in_Om2,in_Om3,in_tr1,in_tr2,in_tr3,in_qe1,in_qe2,in_qe3,in_qe4,in_estop,in_ack,tx_i161,tx_i162,tx_i163,tx_i164,tx_i165,tx_i166,tx_i167,tx_q1,tx_q2,tx_q3,tx_flags1,tx_flags2,rx_F,rx_qd1,rx_qd2,rx_qd3,rx_qd4,rx_qr1,rx_qr2,rx_qr3,rx_qr4,rx_Om1,rx_Om2,rx_Om3,rx_tr1,rx_tr2,rx_tr3,rx_qe1,rx_qe2,rx_qe3,rx_qe4,rx_estop,rx_ack
rand057,28.077468683758024,-0.57135293854052183,-0.58002858635225951,0.58046890990637978,-0.013360511495048591,0.73314199995598417,0.25360230573483561,-0.34222619426121631,-0.53016026858677268,2.951636936159467,11.709405897863151,7.6303802433380259,-0.84061427899044161,-2.0433418702903716,1.2989901094420044,-0.37520723503817466,-0.75304590787500036,-0.52993302283879185,-0.10635968556114282,0,1,23000,9672,32767,25002,-13772,-32768,21282,2251388406,729031809,1895693901,0,1,28.077028717917418,-0.57149726150693569,-0.5797998851607894,0.5805441336778645,-0.013837706089756312,0.7336007386670288,0.25323002144254048,-0.34179134041698089,-0.52998414323766674,2.9517502365184485,10,7.6302377391888179,-0.84060182500686664,-2.000061037018952,1.2989898373363444,0.37500183503239604,0.75308529221288079,0.52998414323766674,0.10655033689112359,0,1
rand058,4.6057685167162479,0.034636099376896511,0.10151541602462695,-0.93089211555844209,0.34919168105845344,0.79782427418742219,0.20202255148398959,-0.53304945418629257,-0.19626919167538126,9.571794337558849,-6.6613275100114633,-3.9337928877344259,-0.80681145380770614,-0.85527481832219865,1.6685361989053582,-0.07752232196901343,0.49208877107740845,0.23944435576947171,0.83336986474566088,1,0,3773,31364,-21827,-12890,-13218,-14012,27336,2658589956,690093426,3700265645,1,0,4.6058534501174959,-0.034594265224390776,-0.10101525445522107,0.9311285390088333,-0.34871019346185905,0.79796545260661389,0.20203050891044214,-0.53275168445561794,-0.1964954264745396,9.5718253120517591,-6.661275063325907,-3.9338358714560382,-0.80678731650746183,-0.85525070955534532,1.6685079500717186,-0.077491154102635337,0.49262233679532469,0.23939231535278419,0.8330724300300596,1,0
rand059,31.537285792527634,-0.30166556456104771,-0.62261059211501668,-0.58213316756616784,0.42717082410159118,-0.18091242433347668,0.26182443557402485,-0.93977561855718628,0.12466132689645672,10.496721847119112,-3.8431323517681095,3.3649314101098762,1.0291696815940867,-1.3149643272343607,1.4988547396743961,-0.80565628370772313,0.16808457228450693,0.21359226686064289,0.52634957264115567,2,1,25835,32767,-12593,11026,16861,-21544,24556,1840157899,2822049190,410359940,2,1,31.537827692495497,0.30166199275668759,0.62192137972986128,0.5825674263787407,-0.42758511817347,0.18127394977580769,-0.26153264509639429,0.93980337293798677,-0.1245393548078068,10,-3.8431958983123264,3.3649708548234503,1.0291451765495774,-1.314981536301767,1.4988250373851741,0.80625866850808003,-0.16743624368605137,-0.21310067378224717,-0.52583283141073978,2,1
rand060,10.505168487467003,-0.28622846614293918,-0.53706503743109346,-0.18704292442826623,0.77113510823974307,0.05851590677930061,0.26673241925593577,-0.78383312157216434,0.557705426455677,-7.5557718201882844,-9.5734647070383883,-9.5375906785642908,-1.7154535041586267,-0.69190861205039478,-0.90592421072847085,0.23451978617872268,0.86297614842232495,-0.44271266841508888,0.06540741830746033,0,0,8606,-24758,-31369,-31252,-28105,-11336,-14842,3541168505,2640641133,1788019247,0,0,10.505691702017273,-0.28644051605795562,-0.5369029962825449,-0.18680903221171019,0.77122589999779045,-0.058118365576976506,-0.26706772753229679,0.78378115870777965,-0.55765955541717938,-7.5557725760673851,-9.5733512375255589,-9.5376445814386432,-1.7154454176458023,-0.69191564683980833,-0.90591143528550067,0.23385723291688165,0.86313572185611576,-0.44280659487220198,0.065037218621854659,0,0
rand061,0.76481357120795679,-0.35090367007525342,-0.24241539520581801,-0.90201176147106654,0.066904205120370111,0.43999258832488153,0.76875627303948657,-0.40982480158096651,-0.21786221997108882,2.1894035165579515,8.8107357486913713,7.5166008497341412,1.861098203892922,1.3735135274507242,-0.64058606486638237,0.47116066389643491,0.69802093404052479,-0.40320578887269232,-0.35804957234636353,1,1,627,7174,28870,24630,30491,22503,-10495,2951396816,1944281443,1967355133,1,1,0.76540421765800959,0.35147773467981031,0.24215985657073544,0.90189259786273202,-0.066420989230830299,0.44003905365425067,0.76902421331345283,-0.40959610025678678,-0.21725198560917408,2.1893978698080385,8.8106936857203895,7.5167088839381089,1.8610797448652607,1.3735160374767297,-0.64058351390118107,0.47048200705171456,0.69860546914959776,-0.40267724721190867,-0.35839658772468846,1,1
rand062,7.2356237252971116,0.63594241586166556,-0.63878453977777738,0.3640381436868218,-0.23453738591101922,0.26587629158708831,0.57128077859619353,0.76688916837999976,-0.1217746812759405,-5.5855249468228951,-9.2000505747437167,-11.414619491538293,1.9622251958550674,1.7131816555739188,1.0549221359517393,-0.074819310135956885,-0.15873991155654377,-0.85975765977806462,-0.47960450139958638,2,0,5927,-18302,-30146,-32768,32148,28068,17283,1128523433,2886628776,2741620571,2,0,7.2353282265694148,-0.63653448012879033,0.6385048078705069,-0.36393167016059097,0.23385723291688165,0.2656839569233212,0.57149726150693569,0.7667949794688782,-0.12177181358985553,-5.5854976042970064,-9.2001098666341132,-10.00030518509476,1.9622180852687154,1.7131870479445783,1.0549027985473189,0.074723612884684085,0.15913362003219758,0.85937836779380428,0.48016840131454397,2,0
rand063,17.225317423651823,-0.45304460740949509,-0.068997757529990641,-0.45816715961715176,-0.7616250698351259,0.87503270306957959,0.38917520047057907,-0.14597032949548575,-0.24809896171570109,-9.2751955754337061,2.4393040958633669,-0.89023549208577624,-0.59753333126163144,-1.9174323119134702,1.9556435624771331,-0.60602973751576172,-0.67773097792692683,-0.068643497731935579,0.41072709799076329,0,1,14111,-30392,7993,-2917,-9790,-31414,32040,4101557067,831937869,2070464727,0,1,17.225867488631856,0.45249298913503144,0.069188530448781566,0.45802807157093395,0.76201924364873752,0.87540854796034673,0.38883954112215235,-0.14529591394244126,-0.24769493900663797,-9.275185399945066,2.4393444624164555,-0.89022492141483811,-0.59755241554002503,-1.9174169133579515,1.9556260872219,0.60609152673132638,0.67746701338293158,0.069188530448781552,-0.41097987086576243,0,1
rand064,31.428207874391831,0.24722949788997325,-0.78904635905726628,-0.47622444814163895,0.29915496590184615,-0.78960619405860932,0.44882541397802278,0.41755422929938835,0.026949427933222903,-7.0645551116091916,-7.0878427353863831,10.945486184576723,-0.0045907216490167707,-1.7025514941609217,0.99940333665166636,0.30758568487588089,-0.24362889730581552,0.10765124322543866,-0.91348082447799928,1,0,25745,-23148,-23225,32767,-75,-27894,16374,1423794472,197347821,3526017458,1,0,31.427961058381907,-0.247694939006638,0.7891242326437542,0.47601708948761717,-0.29889445153873639,0.78972092952253714,-0.44834167730810448,-0.41789872391064059,-0.02629164157053699,-7.06442457350383,-7.0879238258003481,10,-0.0045777764213995788,-1.7025666066469314,0.99942014831995607,-0.3071970751925901,0.24354362717971106,-0.10793410750009923,0.91360094521154322,1,0
rand065,19.15118605633748,-0.44014327884026933,0.71105573334350036,-0.15429172760404877,0.52618219369723229,-0.62540062929843665,-0.7406692745387784,-0.03049205402887905,0.24362535432179272,10.725789469793003,-4.45388273757957,4.9165872467965368,-2.2276495434106391,-0.76806465377136823,2.1074549647620215,0.29962664870576955,0.59162981433008666,-0.65514582072572458,-0.36191433760865754,2,1,15688,32767,-14594,16110,-32768,-12584,32767,1277576060,2085116240,2456900358,2,1,19.150975066377757,-0.44003905365425067,0.71122847862905669,-0.15498230820527067,0.52583283141073978,0.6254643152569852,0.74064439415194416,0.030442953397463883,-0.24354362717971106,10,-4.4538712729270307,4.9165318765831474,-2.000061037018952,-0.76808984649189738,2,-0.30027822214771194,-0.59225382064157006,0.6539322761341454,0.36254789955161537,2,1
rand066,0.24190661021381732,0.010025957178637027,0.19314449850240267,-0.68931294743527327,0.69817071220368709,0.92128837490394966,-0.10677819794913186,-0.3643781459866936,0.083992341537043699,-2.9076186494709244,11.45256586894595,-7.9527424357911505,0.90815457283017031,0.25740960524198275,-0.99102023794189975,0.2559231062967085,-0.76596023843866534,-0.24678757940258367,-0.53563435984544538,0,0,198,-9527,32767,-26059,14879,4217,-16236,3766104078,456386109,1417333635,0,0,0.24170659504989778,0.0096863942628294172,0.19372788525658835,-0.68911776326986429,0.69820655152048983,0.92145304593118993,-0.10655033689112359,-0.36393167016059097,0.084410007147513497,-2.9074983977782525,10,-7.9528183843501079,0.90816980498672439,0.25739310892056033,-0.99099703970458086,-0.25599756266049173,0.76616918181851124,0.24631116839766234,0.53551922567356924,0,0
rand067,40.132449620101816,-0.61067788815609536,-0.44025844146249798,-0.087904854873734173,0.65231722200770637,0.38256623169880238,-0.84830535004819063,0.26903496052034781,0.24827666314257127,-1.1849512062183436,-5.540242160183535,2.355368597715497,0.24320265860059553,2.1434762159186347,2.1801879635935513,0.28284305876092725,-0.0098591117616555202,-0.87866466268291599,-0.38451399529581681,1,1,32767,-3883,-18154,7718,3985,32767,32767,3295873472,1321531725,2470977302,1,1,40,-0.61024283855825334,-0.44003905365425067,-0.088561318974440389,0.65278342658874577,-0.3819206880772742,0.84895088100242044,-0.26845149814127245,-0.24769493900663797,-1.185033722952971,-5.54033021027253,2.3554185613574634,0.24323252052369762,2,2,-0.28228920423102877,0.0096863942628294172,0.87876842523073251,0.38468822929522545,1,1
rand068,41.093676135593221,0.1409857470294005,-0.38642525810936756,-0.49412598541151048,-0.76592300498860477,-0.37681582397467811,-0.50705343790609902,0.29215915468733961,-0.71801787877619683,-3.0188777305518357,-3.0617802761343418,1.6355453818159402,-1.6992981242520309,2.3703828324483305,-0.50355569398501399,-0.44582942666567332,-0.35206893453260868,-0.59534657682973491,-0.56819542510754795,2,0,32767,-9892,-10033,5359,-27840,32767,-8250,3651952485,4044208429,3022781339,2,0,40,-0.14114460211551438,0.3860719999042011,0.49400610740430029,0.76614918784194674,0.37638560564137163,0.50646004288508095,-0.29197559849385818,0.71873663515294195,-3.0188909573656422,-3.0619220557267983,1.6354869228186895,-1.6992706076235238,2,-0.50355540635395368,0.44557413609015323,0.35147773467981031,0.59537685253281059,0.56872972028898439,2,0
rand069,39.722000588485948,0.20259975640684871,-0.69474563974950676,-0.59340443129507692,-0.35235353790234697,0.3080955045576842,-0.56792102674520462,-0.6199900362484817,-0.44514629326169258,3.4672554820468067,3.3912989871955546,-8.0773787457355581,0.1979835417449804,-0.57802195592700845,1.1279314140691692,-0.1983656012602649,-0.70344027319257008,-0.52584757045323127,0.43509447587374628,0,1,32539,11361,11112,-26467,3244,-9470,18479,1458484991,2451467074,1761472710,0,1,39.721671193578906,-0.20203050891044214,0.69445434825405905,0.59363759125054572,0.3528615052887859,-0.30858084580156575,0.56734594968000873,0.61996784128984705,0.44557413609015323,3.4672078615680411,3.391216772972808,-8.0773339030121765,0.19800408948026979,-0.57802056947538683,1.1279030732139042,0.19787919708351526,0.7039530920222119,0.52583283141073978,-0.43450397121834816,0,1
rand070,39.959251952512659,0.80865602479912879,-0.41107368628264535,-0.39025456713283646,0.15746501463509466,-0.093531306453375151,-0.40841070161413223,-0.82439503473198217,-0.38055935178291334,6.9351790736389836,-8.7730507683971517,1.9317387641120627,-2.0526538796657894,0.78019852066835094,-0.29128200669800552,0.33162957559237044,0.69659514402991252,-0.096557975086881395,0.62885100568695207,1,0,32734,22725,-28747,6330,-32768,12782,-4772,225679986,2756484883,1862724550,1,0,39.959715567491685,0.80866327833759277,-0.41097987086576243,-0.39022331173112795,0.15774984942322196,0.094096401410342909,0.40821232964781118,0.82443933409854708,0.38053691746829854,6.935331278420362,-8.7731559190649122,1.9318216498306222,-2.000061037018952,0.78017517624439225,-0.2912686544389172,0.33210494615415148,0.69688479382786472,-0.096863942628294175,0.62823185647493651,1,0
rand071,22.567818556286817,-0.36118647472669635,-0.037821195304969107,0.85136035420856937,0.37854911826877125,-0.3810875218903283,0.4186824167095955,0.54155242692663186,-0.62144855256696541,-5.7259711869351122,-9.795529269536388,-7.6678743935637801,-0.97363718549188771,1.6403833576528355,0.34968687383873381,-0.017345257767674836,-0.57117951733630634,0.579838261658289,-0.58072428167378243,2,1,18487,-18762,-32097,-25125,-15952,26875,5729,2411173650,4046668921,3772675165,2,1,22.567827387310405,-0.36116412894263972,-0.037361806442342042,0.85112129488759825,0.37915314685932294,0.38053691746829854,-0.41928249451961624,-0.54105430810947175,0.62181514930830861,-5.725882747886593,-9.7955259865108193,-7.6677755058442942,-0.97366252632221439,1.6403698843348491,0.34968108157597583,0.017989017916683205,0.57149726150693569,-0.5797998851607894,0.58043033043768644,2,1
rand072,9.4539194809687963,0.28683414549729636,-0.17272258243800118,0.90904132523316694,-0.2480664256023199,-0.44993061465270828,0.60130914131511481,0.65999593984991511,-0.019877574065829417,-0.82473059133030802,10.171655585787287,9.5132482490165522,-0.31825697617281373,2.3401383740567976,1.7795815627802929,-0.53573100703155074,0.7784649534910858,-0.01290783009864307,-0.32683021924728212,0,0,7744,-2702,32767,31172,-5214,32767,29156,2901806413,2344537586,1205329172,0,0,9.4534134952848898,0.28644051605795567,-0.17297132612195393,0.90921942802085065,-0.247694939006638,-0.44972544791708008,0.60194021490439953,0.6595753893539138,-0.019372788525658834,-0.82461012604144412,10,9.5132297738578444,-0.31824701681569872,2,1.7795953245643483,-0.53551922567356935,0.77872728380098888,-0.012453935480780682,-0.32656986371824898,0,0
rand073,1.090235670482026,0.072053582683458031,0.36478072701096542,-0.8656979833288605,-0.33512729534338653,0.093652776066327451,0.90680846231604384,0.40783136645366891,0.051001438642607921,-6.9312917692013301,11.784722270319151,-10.244734267924411,0.46072232068101521,1.6399267635697268,-1.5915832825338452,0.3891876020811364,0.11099987982114519,0.80555666668616688,-0.4327707173821933,1,1,893,-22712,32767,-32768,7548,26868,-26076,2630083314,1682742821,2979610823,1,1,1.0901211584826198,-0.071956071666732832,-0.36531544076956668,0.86557921052140008,0.33487248737210279,0.094096401410342909,0.90657993088398214,0.40821232964781118,0.051199512532098347,-6.9313638721884825,10,-10.00030518509476,0.46070741904965362,1.6399426252021851,-1.5916013061922056,0.38883954112215235,0.11070164871805049,0.8055779590176958,-0.43312020060937251,1,1
rand074,44.918942339867549,-0.09586536192757189,0.30679037823309124,0.32762925316256719,0.88845290740603189,-0.68305688128871,0.69612549459013662,0.13651546009198548,0.1737990847549333,9.1981984907958072,0.82098541892905352,-10.893885533843935,1.0189129183361936,1.1016872930160748,-1.9337624398450413,0.83757531234347693,0.15412716345034269,-0.50982988351160041,0.12159730061981744,2,0,32767,30140,2690,-32768,16693,18049,-31682,3686497005,1093242494,653410904,2,0,40,-0.095480172019318549,0.3071970751925901,0.32795363432722457,0.8882341512663452,-0.68358268083396179,0.69537605446528639,0.13699329028858748,0.17435509673092953,9.1982787560655535,0.82094790490432445,-10.00030518509476,1.0188909573656422,1.1016571550645466,-1.9337748344370862,0.83801335445916747,0.15359853759629505,-0.50922758410303226,0.12177181358985553,2,0
rand075,40.884444120333875,-0.68835820168130302,-0.6266186302227178,-0.24290111772723225,-0.27296726075254624,-0.11443050595841205,-0.55164436005402528,-0.72809771466939011,-0.39047135262384874,5.5174945828002997,-9.6978077682526553,-1.9254407729708234,-0.65887381069695705,1.6366883683522213,1.9292935044310007,-0.26109442638681329,0.7064619059039029,-0.32585557988051539,-0.57145377510092543,0,1,32767,18079,-31777,-6309,-10795,26815,31609,1012581061,2772320026,1412715619,0,1,40,0.68806662969786048,0.62684808586596086,0.24354362717971106,0.2726028099681993,0.11485296054497739,0.55212447298127676,0.72780019976006616,0.39022331173112795,5.5174413281655328,-9.6978667561876275,-1.9254127628406628,-0.65889461958677942,1.6367076631977293,1.9293191320535905,-0.26153264509639429,0.70657311050398997,-0.32518609310927332,-0.57149726150693569,0,1
rand076,38.056917258172867,0.36677063793546483,-0.44743090251461171,-0.8156446645247607,0.0029441222227808931,0.087399668005700662,-0.63262052904821808,-0.76625814709337803,0.070717863883667423,8.9721957148524112,1.8354776433097086,-3.977729678661091,-1.6703065597653317,0.66673184479169212,-0.99050565947946501,-0.64228020806123642,-0.53146087014545496,0.17275257544876238,-0.52457794989197792,1,0,31175,29399,6014,-13034,-27365,10923,-16228,2407337470,2619286989,939921275,1,0,38.056581316568497,-0.36669921137854228,0.44695790669912888,0.81593667568573913,-0.0027675412179512626,-0.087177548365464777,0.63238316830186347,0.76649276176158221,-0.070572301057757206,8.9721366008484154,1.8353831598864712,-3.9777825251014742,-1.6702780236213264,0.6667073580126347,-0.99050874355296492,0.6424034893258499,0.53136791384664239,-0.1729713261219539,0.52444906080176423,1,0
rand077,13.392152738631296,0.52672468345677692,-0.47854906798444197,0.12679156871295316,-0.69099623405043864,-0.36044746881481127,0.40568648446166344,0.83128322007441846,-0.12026764557784485,-0.40201855785420371,-6.1775826222760699,3.9028137633897284,-0.21178607238412431,-1.540266960938983,-1.2802642467579606,-0.033835000261393446,-0.36853951509279542,0.48005241353144279,-0.79535117956479795,2,1,10971,-1317,-20242,12788,-3470,-25235,-20975,3359467940,2412549545,3784059045,2,1,13.392742698446607,-0.52721660201971543,0.47878463070556837,-0.12730689602575807,0.69036286558534143,-0.35978035833366412,0.40544478842985998,0.83167261371263179,-0.12038804298087992,-0.40192876979888303,-6.1775566881313519,3.9027069917905211,-0.21179845576342052,-1.5402691732535783,-1.2802514725180822,0.033210494615415156,0.36808298198751793,-0.48016840131454402,0.79551887959847389,2,1
rand078,11.068612838121561,-0.83266209609185871,-0.18298381701195918,-0.060646814159007814,-0.51914614548892601,0.75866654765691077,0.62133322163635007,0.026353405654294414,-0.19410202257513656,-11.548777786163821,-1.7280986982555273,-7.6896523139951256,1.5070356196333787,-0.45132672323912498,-0.15652258578763209,0.30875585179436837,-0.77716543664099591,0.1529035005141213,-0.52659683592276962,0,0,9067,-32768,-5662,-25197,24691,-7394,-2564,675853175,1008225652,1377192829,0,0,11.068453016754662,0.83286094073026851,0.18265772038478331,0.060885906794927766,0.51891397836586162,0.75878086943877077,0.62131300343005846,0.026291641570536994,-0.19372788525658838,-10.00030518509476,-1.727958006530961,-7.6897488326670125,1.5070650349436934,-0.45130771813104648,-0.1564989165929136,-0.30858084580156581,0.77694992172608623,-0.15221476698731945,0.52721660201971554,0,0
rand079,3.3700515956539494,-0.73854819403447269,0.33294299321948362,0.42449332877822571,0.40435249742922436,0.73851069856009788,-0.47812364436585886,-0.37483596219035137,0.29239994914400974,-8.8309409144145796,-5.003038332406792,-8.0101331172862231,1.7640411238826952,-0.6687111071790014,-1.0888577852497894,0.25692209075528805,-0.92529929106278086,-0.15071431540125871,-0.23472847371756306,1,1,2761,-28936,-16393,-26247,28901,-10956,-17839,284374236,174311123,1416214186,1,1,3.37046418652913,0.73827501378475202,-0.33348871676312708,-0.42481757695551875,-0.40406101782088427,0.73816607278214941,-0.47878463070556837,-0.37500183503239604,0.29197559849385818,-8.830835901974547,-5.0028992584002197,-8.0101931821649828,1.7640308847315898,-0.66872157963805046,-1.0888393810846277,-0.25738133326946738,0.92502244841738579,0.1508309963783438,0.23524100352585728,1,1
rand080,13.424835963546229,-0.66328175353507357,0.38471987561240484,-0.1179683161288235,0.63097655196207048,0.37775204416082475,0.20069047572869653,0.8396055529307086,0.33479731416489422,-6.8836139375536618,-0.51420448836255428,-10.796846842000235,-0.22285892265640522,-1.8378888571686778,1.4886018162566543,0.20756717393600227,-0.94890136731404262,-0.2377014916805886,-0.00025350854966245211,2,0,10997,-22556,-1685,-32768,-3651,-30111,24389,245978168,2971289330,1454027264,2,0,13.424481948301645,0.66334014194676461,-0.38468822929522545,0.11762050176292864,-0.63099939769288782,0.37776937625034729,0.20064673830146651,0.83957822862293618,0.33487248737210273,-6.8837549974059264,-0.51423688467055273,-10.00030518509476,-0.22284615619373149,-1.8378856776635029,1.4886318552201911,-0.20756559134634467,0.94882477724708303,0.23800854474380856,0,2,0
rand081,4.5153083420992708,-0.12429133213927782,-0.35964345968001626,-0.8463264212798709,-0.37274634177686927,-0.43966374528716934,-0.32858142508844274,0.76847148998754644,0.32890972506635835,-6.4980565665097494,3.333480542527079,9.822488390674545,0.26580610357070888,-0.59571124331598224,1.6178349856984295,-0.8614545165523515,-0.16613392718887871,0.47572488921835743,-0.063098842513443068,0,1,3699,-21292,10923,32185,4355,-9760,26506,2779517709,2351189742,662872622,0,1,4.5155186620685441,0.1245393548078068,0.35978035833366406,0.8464571302610765,0.37223429381444478,-0.44003905365425067,-0.32795363432722457,0.76834166794501391,0.32933740493620017,-6.4980010376293222,3.3335367900631732,9.8223822748496961,0.26581621753593554,-0.59572130497146514,1.6178472243415631,0.86126798689884954,0.16605247307707577,-0.47601708948761717,0.063653448012879046,0,1
rand082,4.093483789965239,0.22213997685198747,-0.8300381214119158,-0.4955839701015774,-0.12683483853238101,0.31279453366767523,0.51839745316285413,0.78231863533058688,-0.14629153453421839,-9.6513526070580973,8.3013364764246358,6.4582534799590574,2.0749717397016392,0.90537409125312263,-1.3495627894091093,-0.57605010132899137,0.74223480639630912,0.19847913222008404,-0.27903370227600605,1,0,3353,-31625,27201,21162,32767,14833,-22111,1442683484,2922241430,1175076150,1,0,4.0931424909207434,-0.22278706804507664,0.82990827523176136,0.495389878013276,0.12730689602575809,0.3127321576284926,0.51891397836586162,0.78192835399506944,-0.14667968455141689,-9.6514786217841113,8.3013397625659966,6.4583269753105261,2,0.90536210211493273,-1.3495895260475479,-0.57564857333386255,0.74252285034648968,0.19787919708351526,-0.27952166301307746,1,0
rand083,29.403835932368803,-0.70733901744981065,-0.51286886496754303,-0.44942114503891162,0.18616572222606911,0.15022730684519758,0.34254075426773267,-0.64214243957736528,-0.6691417452508559,9.70157294443149,-6.8836061630537486,-5.3920522330398537,0.9289748604468373,-2.0888087952019903,1.6316168003991991,0.72873672668406764,-0.20941222134379092,-0.60540567629081743,-0.24201915595363011,2,1,24087,31789,-22556,-17668,15220,-32768,26732,926750073,3644072912,378612049,2,1,29.403973509933774,0.70660562989098952,0.51337889592995911,0.44972544791708008,-0.18680903221171019,-0.1508309963783438,-0.34317511102595649,0.64206956256469283,0.66875072376171862,9.7015289773247471,-6.8837549974059264,-5.3920102542191843,0.92898342844935455,-2.000061037018952,1.6316415906247139,0.72825258614617727,-0.2089493619553203,-0.60609152673132638,-0.24215985657073544,2,1
rand084,44.43407448498759,0.38951665738114649,-0.049087926839549559,0.28809388183943291,-0.87342375987140419,-0.92885704961598736,0.34768123607518581,0.10029812941249007,-0.079263009634187767,3.8506618645916717,-9.6717522827051905,-3.7907570824446433,0.33478297759273801,-0.068547749643344424,0.9307168770712303,-0.044318447090399893,0.52339645118658029,0.85084520619032389,-0.012428404392123943,0,0,32767,12617,-31691,-12421,5485,-1123,15248,3464006960,274129465,2651711991,0,0,40,-0.38883954112215235,0.048431971314147088,-0.28782428666693127,0.87385086566256365,0.92909454291075955,-0.34732642285288345,-0.099631483846245456,0.078874924711610991,3.8505203405865656,-9.6716208380382707,-3.7907040620136114,0.33478804895168918,-0.068544572283089689,0.93069246498001035,-0.044280659487220202,0.52306529019278869,0.85105042440618728,-0.012453935480780682,0,0
rand085,33.139393094934405,0.2612263236981352,0.55322471159237452,0.15487596263737749,-0.7757039786463884,0.72091112438231186,-0.22172849624367949,0.64143519386490522,0.14030152089994991,-2.977658966364559,1.9313074158852643,0.77957915620197848,0.44610748319852273,-0.21654930228230232,-0.054263785780483784,0.017544964344202552,0.043007547452618311,0.053823471026760661,0.99746957800972713,1,1,27147,-9757,6328,2554,7309,-3548,-889,3560030608,370098789,3772284455,1,1,33.139439069795834,-0.26153264509639429,-0.55350824359025241,-0.15498230820527067,0.7753771881928716,0.72055129358638048,-0.22140329743610099,0.64206956256469283,0.13976083150653873,-2.9776909695730462,1.9312112796411023,0.77944273201696834,0.44611957152012693,-0.21655934324167608,-0.054261909848323006,0.017989017916683208,0.042896888878244568,0.053967053750049621,0.9974586754690643,1,1
rand086,44.333266227261205,-0.83124121882637925,-0.53261801438264345,-0.030218394088324038,0.1563423664201373,-0.0034784452596799548,-0.52232066043046133,0.84164620967873571,-0.13711559298445852,-5.6596938852850718,-10.862095159955874,-3.5368531756863471,-0.12725545635934771,-0.81540037935210807,-1.6151233478471037,0.63290885735371727,-0.12205102060459394,-0.46860859254242249,-0.60409925810912812,2,0,32767,-18545,-32768,-11589,-2085,-13359,-26461,941119887,2681347485,444773451,2,0,40,0.83114289908198002,0.53275168445561794,0.030442953397463883,-0.1563660788142463,-0.0041513118269268937,-0.52168151958381292,0.8420593786371281,-0.13699329028858748,-5.6596575823236792,-10.00030518509476,-3.5367900631733145,-0.12726218451490828,-0.81539353617969301,-1.6151005584887235,0.63201819567700834,-0.12177181358985555,-0.46909823644273901,-0.60470775612235095,2,0
rand087,26.326608875774944,0.23620413011901975,-0.047771806187673099,0.90926548058225554,0.33935490164399351,0.25806287092139546,0.72742708056769823,-0.5591958995762768,-0.30257782966642027,-4.2911715183974346,1.7730846503069007,-7.6331172060051786,1.6192775434914728,-0.16100575887699034,-1.0535883969935533,-0.93056658389199687,-0.33483291439632051,0.12529022519630045,0.078962724438216614,0,1,21566,-14061,5810,-25011,26529,-2638,-17261,2864150261,1805758757,791057863,0,1,26.326487014374219,0.2366247741348329,-0.048431971314147088,0.90924469973540178,0.33902379919902964,0.25738133326946738,0.72759100751463945,-0.55904332602615492,-0.30304576336566319,-4.2912076174199649,1.7731254005554369,-7.6329844050416575,1.619251075777459,-0.16101565599536119,-1.0535599841303751,0.93047435748559337,0.33487248737210273,-0.12592312541678244,-0.078874924711610978,0,1
rand088,43.459977601057773,0.24863318756908429,-0.86328987644600474,0.31663177987741475,0.30439520895825378,-0.71562833180748109,0.47176696654036182,-0.37132670413622304,-0.35697128566745634,-7.1432152317956215,9.502762821255784,-1.1640439765495216,1.8120174206126651,-1.1935191576596522,2.3609038640122662,0.57447717845115864,0.68604939339469828,0.122400779702657,-0.42933698930996339,1,0,32767,-23406,31138,-3814,29687,-19554,32767,1422159140,180105986,2046386378,1,0,40,-0.2490787096156136,0.86305696338428395,-0.31688346945541951,-0.30442953397463884,0.71578937245952778,-0.47186577766069021,0.37085052320546913,0.35701281711571281,-7.1431623279519032,9.5028534806360057,-1.1639759514145329,1.8120059816278573,-1.1935178685872982,2,0.57426480272488689,0.68656919114036719,0.12177181358985553,-0.42896888878244566,1,0
rand089,30.115464363597876,-0.056730319641077651,0.30075333058139725,-0.42808032885954689,-0.85033895419480832,-0.60822750053017849,-0.62164153591048366,-0.3729719173896624,0.32328479281949768,1.2142110730705307,6.4483875105405133,-4.460087275149637,1.8452953033386761,-1.5286802203954291,0.64184127314262718,0.52471247905338592,-0.70911811859309948,-0.11885596242758113,-0.45574287531901841,2,1,24670,3979,21129,-14614,30232,-25045,10516,3801390901,2072787222,1213815625,2,1,30.11566515091403,0.056734594968000873,-0.30027822214771194,0.42758511817347,0.85075562986923925,0.60885906794927769,0.62036459703616786,0.37361806442342038,-0.32380232250029767,1.2143314920499282,6.4482558671834465,-4.4599749748222299,1.8452711569566942,-1.5286721396526994,0.64186529129917291,-0.52444906080176423,0.70959778415952102,0.11900427237190428,0.45526053035298264,2,1
